,S1,S11,S10,S9,S5,S4,S13,S3,S2,S12
306,2571.8094133799796,2571.8094133799796,2571.8094133799796,2571.8094133799796,2571.8094133799796,2571.8094133799796,2571.8094133799796,2571.8094133799796,2571.8094133799796,2571.8094133799796
307,2246.4783715450612,2246.4783715450612,2246.4783715450612,2246.4783715450612,2246.4783715450612,2246.4783715450612,2246.4783715450612,2246.4783715450612,2246.4783715450612,2246.4783715450612
308,2222.316911033392,2222.316911033392,2222.316911033392,2222.316911033392,2222.316911033392,2222.316911033392,2222.316911033392,2222.316911033392,2222.316911033392,2222.316911033392
309,3825.1993827476854,3825.1993827476854,3825.1993827476854,3825.1993827476854,3825.1993827476854,3825.1993827476854,3825.1993827476854,3825.1993827476854,3825.1993827476854,3825.1993827476854
310,2546.4856534815217,2546.4856534815217,2546.4856534815217,2546.4856534815217,2546.4856534815217,2546.4856534815217,2546.4856534815217,2546.4856534815217,2546.4856534815217,2546.4856534815217
311,2812.0916889799637,2812.0916889799637,2812.0916889799637,2812.0916889799637,2812.0916889799637,2812.0916889799637,2812.0916889799637,2812.0916889799637,2812.0916889799637,2812.0916889799637
312,1692.2796520143884,1692.2796520143884,1692.2796520143884,1692.2796520143884,1692.2796520143884,1692.2796520143884,1692.2796520143884,1692.2796520143884,1692.2796520143884,1692.2796520143884
313,2633.3007426204317,2633.3007426204317,2633.3007426204317,2633.3007426204317,2633.3007426204317,2633.3007426204317,2633.3007426204317,2633.3007426204317,2633.3007426204317,2633.3007426204317
314,2620.7397874269905,2620.7397874269905,2620.7397874269905,2620.7397874269905,2620.7397874269905,2620.7397874269905,2620.7397874269905,2620.7397874269905,2620.7397874269905,2620.7397874269905
315,2260.5643660684245,2260.5643660684245,2260.5643660684245,2260.5643660684245,2260.5643660684245,2260.5643660684245,2260.5643660684245,2260.5643660684245,2260.5643660684245,2260.5643660684245
316,4730.180029122212,4730.180029122212,4730.180029122212,4730.180029122212,4730.180029122212,4730.180029122212,4730.180029122212,4730.180029122212,4730.180029122212,4730.180029122212
317,4641.638477399847,4641.638477399847,4641.638477399847,4641.638477399847,4641.638477399847,4641.638477399847,4641.638477399847,4641.638477399847,4641.638477399847,4641.638477399847
318,4850.668678888715,4850.668678888715,4850.668678888715,4850.668678888715,4850.668678888715,4850.668678888715,4850.668678888715,4850.668678888715,4850.668678888715,4850.668678888715
319,1639.9225006498089,1639.9225006498089,1639.9225006498089,1639.9225006498089,1639.9225006498089,1639.9225006498089,1639.9225006498089,1639.9225006498089,1639.9225006498089,1639.9225006498089
320,2137.746952245405,2137.746952245405,2137.746952245405,2137.746952245405,2137.746952245405,2137.746952245405,2137.746952245405,2137.746952245405,2137.746952245405,2137.746952245405
321,1204.7887995308247,1204.7887995308247,1204.7887995308247,1204.7887995308247,1204.7887995308247,1204.7887995308247,1204.7887995308247,1204.7887995308247,1204.7887995308247,1204.7887995308247
322,1992.5825698061733,1992.5825698061733,1992.5825698061733,1992.5825698061733,1992.5825698061733,1992.5825698061733,1992.5825698061733,1992.5825698061733,1992.5825698061733,1992.5825698061733
323,2156.520227346852,2156.520227346852,2156.520227346852,2156.520227346852,2156.520227346852,2156.520227346852,2156.520227346852,2156.520227346852,2156.520227346852,2156.520227346852
324,4983.333410036912,4983.333410036912,4983.333410036912,4983.333410036912,4983.333410036912,4983.333410036912,4983.333410036912,4983.333410036912,4983.333410036912,4983.333410036912
325,1306.8949692369208,1306.8949692369208,1306.8949692369208,1306.8949692369208,1306.8949692369208,1306.8949692369208,1306.8949692369208,1306.8949692369208,1306.8949692369208,1306.8949692369208
326,1947.7563489514837,1947.7563489514837,1947.7563489514837,1947.7563489514837,1947.7563489514837,1947.7563489514837,1947.7563489514837,1947.7563489514837,1947.7563489514837,1947.7563489514837
327,3650.212308783769,3650.212308783769,3650.212308783769,3650.212308783769,3650.212308783769,3650.212308783769,3650.212308783769,3650.212308783769,3650.212308783769,3650.212308783769
328,1749.3356552151747,1749.3356552151747,1749.3356552151747,1749.3356552151747,1749.3356552151747,1749.3356552151747,1749.3356552151747,1749.3356552151747,1749.3356552151747,1749.3356552151747
329,1253.9985955619309,1253.9985955619309,1253.9985955619309,1253.9985955619309,1253.9985955619309,1253.9985955619309,1253.9985955619309,1253.9985955619309,1253.9985955619309,1253.9985955619309
330,2138.9741186475117,2138.9741186475117,2138.9741186475117,2138.9741186475117,2138.9741186475117,2138.9741186475117,2138.9741186475117,2138.9741186475117,2138.9741186475117,2138.9741186475117
331,1124.9036903919534,1124.9036903919534,1124.9036903919534,1124.9036903919534,1124.9036903919534,1124.9036903919534,1124.9036903919534,1124.9036903919534,1124.9036903919534,1124.9036903919534
332,2505.1366580394597,2505.1366580394597,2505.1366580394597,2505.1366580394597,2505.1366580394597,2505.1366580394597,2505.1366580394597,2505.1366580394597,2505.1366580394597,2505.1366580394597
333,4320.958838679333,4320.958838679333,4320.958838679333,4320.958838679333,4320.958838679333,4320.958838679333,4320.958838679333,4320.958838679333,4320.958838679333,4320.958838679333
334,5197.487188263225,5197.487188263225,5197.487188263225,5197.487188263225,5197.487188263225,5197.487188263225,5197.487188263225,5197.487188263225,5197.487188263225,5197.487188263225
335,1823.1578700930168,1823.1578700930168,1823.1578700930168,1823.1578700930168,1823.1578700930168,1823.1578700930168,1823.1578700930168,1823.1578700930168,1823.1578700930168,1823.1578700930168
336,1819.1324163125146,1819.1324163125146,1819.1324163125146,1819.1324163125146,1819.1324163125146,1819.1324163125146,1819.1324163125146,1819.1324163125146,1819.1324163125146,1819.1324163125146
337,2937.4144353746997,2937.4144353746997,2937.4144353746997,2937.4144353746997,2937.4144353746997,2937.4144353746997,2937.4144353746997,2937.4144353746997,2937.4144353746997,2937.4144353746997
338,2937.9123482340106,2937.9123482340106,2937.9123482340106,2937.9123482340106,2937.9123482340106,2937.9123482340106,2937.9123482340106,2937.9123482340106,2937.9123482340106,2937.9123482340106
339,2025.9595915897455,2025.9595915897455,2025.9595915897455,2025.9595915897455,2025.9595915897455,2025.9595915897455,2025.9595915897455,2025.9595915897455,2025.9595915897455,2025.9595915897455
340,1689.0269602673966,1689.0269602673966,1689.0269602673966,1689.0269602673966,1689.0269602673966,1689.0269602673966,1689.0269602673966,1689.0269602673966,1689.0269602673966,1689.0269602673966
341,5176.977718183623,5176.977718183623,5176.977718183623,5176.977718183623,5176.977718183623,5176.977718183623,5176.977718183623,5176.977718183623,5176.977718183623,5176.977718183623
342,1591.3161573859022,1591.3161573859022,1591.3161573859022,1591.3161573859022,1591.3161573859022,1591.3161573859022,1591.3161573859022,1591.3161573859022,1591.3161573859022,1591.3161573859022
343,1425.524064389488,1425.524064389488,1425.524064389488,1425.524064389488,1425.524064389488,1425.524064389488,1425.524064389488,1425.524064389488,1425.524064389488,1425.524064389488
344,3169.952768819557,3169.952768819557,3169.952768819557,3169.952768819557,3169.952768819557,3169.952768819557,3169.952768819557,3169.952768819557,3169.952768819557,3169.952768819557
345,2538.783243530662,2538.783243530662,2538.783243530662,2538.783243530662,2538.783243530662,2538.783243530662,2538.783243530662,2538.783243530662,2538.783243530662,2538.783243530662
346,1726.7007300952125,1726.7007300952125,1726.7007300952125,1726.7007300952125,1726.7007300952125,1726.7007300952125,1726.7007300952125,1726.7007300952125,1726.7007300952125,1726.7007300952125
347,982.322317484003,982.322317484003,982.322317484003,982.322317484003,982.322317484003,982.322317484003,982.322317484003,982.322317484003,982.322317484003,982.322317484003
348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,2986.405443032455,2986.405443032455,2986.405443032455,2986.405443032455,2986.405443032455,2986.405443032455,2986.405443032455,2986.405443032455,2986.405443032455,2986.405443032455
350,2334.976368140009,2334.976368140009,2334.976368140009,2334.976368140009,2334.976368140009,2334.976368140009,2334.976368140009,2334.976368140009,2334.976368140009,2334.976368140009
351,4450.980540454588,4450.980540454588,4450.980540454588,4450.980540454588,4450.980540454588,4450.980540454588,4450.980540454588,4450.980540454588,4450.980540454588,4450.980540454588
352,3265.776974300805,3265.776974300805,3265.776974300805,3265.776974300805,3265.776974300805,3265.776974300805,3265.776974300805,3265.776974300805,3265.776974300805,3265.776974300805
353,1785.2527876539707,1785.2527876539707,1785.2527876539707,1785.2527876539707,1785.2527876539707,1785.2527876539707,1785.2527876539707,1785.2527876539707,1785.2527876539707,1785.2527876539707
354,2410.261904419943,2410.261904419943,2410.261904419943,2410.261904419943,2410.261904419943,2410.261904419943,2410.261904419943,2410.261904419943,2410.261904419943,2410.261904419943
355,936.4008456469043,936.4008456469043,936.4008456469043,936.4008456469043,936.4008456469043,936.4008456469043,936.4008456469043,936.4008456469043,936.4008456469043,936.4008456469043
356,3984.393596664965,3984.393596664965,3984.393596664965,3984.393596664965,3984.393596664965,3984.393596664965,3984.393596664965,3984.393596664965,3984.393596664965,3984.393596664965
357,2732.140683421134,2732.140683421134,2732.140683421134,2732.140683421134,2732.140683421134,2732.140683421134,2732.140683421134,2732.140683421134,2732.140683421134,2732.140683421134
358,3037.5522746598162,3037.5522746598162,3037.5522746598162,3037.5522746598162,3037.5522746598162,3037.5522746598162,3037.5522746598162,3037.5522746598162,3037.5522746598162,3037.5522746598162
359,2107.5884349374346,2107.5884349374346,2107.5884349374346,2107.5884349374346,2107.5884349374346,2107.5884349374346,2107.5884349374346,2107.5884349374346,2107.5884349374346,2107.5884349374346
360,1791.9899712864947,1791.9899712864947,1791.9899712864947,1791.9899712864947,1791.9899712864947,1791.9899712864947,1791.9899712864947,1791.9899712864947,1791.9899712864947,1791.9899712864947
361,3330.0911253901086,3330.0911253901086,3330.0911253901086,3330.0911253901086,3330.0911253901086,3330.0911253901086,3330.0911253901086,3330.0911253901086,3330.0911253901086,3330.0911253901086
362,2479.3041563782162,2479.3041563782162,2479.3041563782162,2479.3041563782162,2479.3041563782162,2479.3041563782162,2479.3041563782162,2479.3041563782162,2479.3041563782162,2479.3041563782162
363,2044.7969191833508,2044.7969191833508,2044.7969191833508,2044.7969191833508,2044.7969191833508,2044.7969191833508,2044.7969191833508,2044.7969191833508,2044.7969191833508,2044.7969191833508
364,1215.5888029920757,1215.5888029920757,1215.5888029920757,1215.5888029920757,1215.5888029920757,1215.5888029920757,1215.5888029920757,1215.5888029920757,1215.5888029920757,1215.5888029920757
365,3267.3701960197477,3267.3701960197477,3267.3701960197477,3267.3701960197477,3267.3701960197477,3267.3701960197477,3267.3701960197477,3267.3701960197477,3267.3701960197477,3267.3701960197477
366,2865.807931957665,2865.807931957665,2865.807931957665,2865.807931957665,2865.807931957665,2865.807931957665,2865.807931957665,2865.807931957665,2865.807931957665,2865.807931957665
367,4935.9123338088475,4935.9123338088475,4935.9123338088475,4935.9123338088475,4935.9123338088475,4935.9123338088475,4935.9123338088475,4935.9123338088475,4935.9123338088475,4935.9123338088475
368,1511.018391570221,1511.018391570221,1511.018391570221,1511.018391570221,1511.018391570221,1511.018391570221,1511.018391570221,1511.018391570221,1511.018391570221,1511.018391570221
369,7148.313583559652,7148.313583559652,7148.313583559652,7148.313583559652,7148.313583559652,7148.313583559652,7148.313583559652,7148.313583559652,7148.313583559652,7148.313583559652
370,4959.453662971855,4959.453662971855,4959.453662971855,4959.453662971855,4959.453662971855,4959.453662971855,4959.453662971855,4959.453662971855,4959.453662971855,4959.453662971855
371,1255.053055747347,1255.053055747347,1255.053055747347,1255.053055747347,1255.053055747347,1255.053055747347,1255.053055747347,1255.053055747347,1255.053055747347,1255.053055747347
372,3457.671324180891,3457.671324180891,3457.671324180891,3457.671324180891,3457.671324180891,3457.671324180891,3457.671324180891,3457.671324180891,3457.671324180891,3457.671324180891
373,1747.2342052522135,1747.2342052522135,1747.2342052522135,1747.2342052522135,1747.2342052522135,1747.2342052522135,1747.2342052522135,1747.2342052522135,1747.2342052522135,1747.2342052522135
374,4917.987465700943,4917.987465700943,4917.987465700943,4917.987465700943,4917.987465700943,4917.987465700943,4917.987465700943,4917.987465700943,4917.987465700943,4917.987465700943
375,2868.421066177867,2868.421066177867,2868.421066177867,2868.421066177867,2868.421066177867,2868.421066177867,2868.421066177867,2868.421066177867,2868.421066177867,2868.421066177867
376,2385.2184819441063,2385.2184819441063,2385.2184819441063,2385.2184819441063,2385.2184819441063,2385.2184819441063,2385.2184819441063,2385.2184819441063,2385.2184819441063,2385.2184819441063
377,1750.0262382758328,1750.0262382758328,1750.0262382758328,1750.0262382758328,1750.0262382758328,1750.0262382758328,1750.0262382758328,1750.0262382758328,1750.0262382758328,1750.0262382758328
378,6489.560766320883,6489.560766320883,6489.560766320883,6489.560766320883,6489.560766320883,6489.560766320883,6489.560766320883,6489.560766320883,6489.560766320883,6489.560766320883
379,2912.4725042737873,2912.4725042737873,2912.4725042737873,2912.4725042737873,2912.4725042737873,2912.4725042737873,2912.4725042737873,2912.4725042737873,2912.4725042737873,2912.4725042737873
380,2566.1017176247674,2566.1017176247674,2566.1017176247674,2566.1017176247674,2566.1017176247674,2566.1017176247674,2566.1017176247674,2566.1017176247674,2566.1017176247674,2566.1017176247674
381,2089.821257610116,2089.821257610116,2089.821257610116,2089.821257610116,2089.821257610116,2089.821257610116,2089.821257610116,2089.821257610116,2089.821257610116,2089.821257610116
382,6015.697645510369,6015.697645510369,6015.697645510369,6015.697645510369,6015.697645510369,6015.697645510369,6015.697645510369,6015.697645510369,6015.697645510369,6015.697645510369
383,4415.707777844132,4415.707777844132,4415.707777844132,4415.707777844132,4415.707777844132,4415.707777844132,4415.707777844132,4415.707777844132,4415.707777844132,4415.707777844132
384,1913.7700915839027,1913.7700915839027,1913.7700915839027,1913.7700915839027,1913.7700915839027,1913.7700915839027,1913.7700915839027,1913.7700915839027,1913.7700915839027,1913.7700915839027
385,1083.203509725249,1083.203509725249,1083.203509725249,1083.203509725249,1083.203509725249,1083.203509725249,1083.203509725249,1083.203509725249,1083.203509725249,1083.203509725249
386,5778.623600215137,5778.623600215137,5778.623600215137,5778.623600215137,5778.623600215137,5778.623600215137,5778.623600215137,5778.623600215137,5778.623600215137,5778.623600215137
387,4580.174294221236,4580.174294221236,4580.174294221236,4580.174294221236,4580.174294221236,4580.174294221236,4580.174294221236,4580.174294221236,4580.174294221236,4580.174294221236
388,3605.2483552731487,3605.2483552731487,3605.2483552731487,3605.2483552731487,3605.2483552731487,3605.2483552731487,3605.2483552731487,3605.2483552731487,3605.2483552731487,3605.2483552731487
389,4799.934698527944,4799.934698527944,4799.934698527944,4799.934698527944,4799.934698527944,4799.934698527944,4799.934698527944,4799.934698527944,4799.934698527944,4799.934698527944
390,3688.857965198982,3688.857965198982,3688.857965198982,3688.857965198982,3688.857965198982,3688.857965198982,3688.857965198982,3688.857965198982,3688.857965198982,3688.857965198982
391,3830.9726335532023,3830.9726335532023,3830.9726335532023,3830.9726335532023,3830.9726335532023,3830.9726335532023,3830.9726335532023,3830.9726335532023,3830.9726335532023,3830.9726335532023
392,2445.17561957531,2445.17561957531,2445.17561957531,2445.17561957531,2445.17561957531,2445.17561957531,2445.17561957531,2445.17561957531,2445.17561957531,2445.17561957531
393,3349.5210840065843,3349.5210840065843,3349.5210840065843,3349.5210840065843,3349.5210840065843,3349.5210840065843,3349.5210840065843,3349.5210840065843,3349.5210840065843,3349.5210840065843
394,5208.711953014904,5208.711953014904,5208.711953014904,5208.711953014904,5208.711953014904,5208.711953014904,5208.711953014904,5208.711953014904,5208.711953014904,5208.711953014904
395,1996.2706449970055,1996.2706449970055,1996.2706449970055,1996.2706449970055,1996.2706449970055,1996.2706449970055,1996.2706449970055,1996.2706449970055,1996.2706449970055,1996.2706449970055
396,1044.0618256836442,1044.0618256836442,1044.0618256836442,1044.0618256836442,1044.0618256836442,1044.0618256836442,1044.0618256836442,1044.0618256836442,1044.0618256836442,1044.0618256836442
397,1455.0494474622012,1455.0494474622012,1455.0494474622012,1455.0494474622012,1455.0494474622012,1455.0494474622012,1455.0494474622012,1455.0494474622012,1455.0494474622012,1455.0494474622012
398,3630.2012176080416,3630.2012176080416,3630.2012176080416,3630.2012176080416,3630.2012176080416,3630.2012176080416,3630.2012176080416,3630.2012176080416,3630.2012176080416,3630.2012176080416
399,1349.5245813489923,1349.5245813489923,1349.5245813489923,1349.5245813489923,1349.5245813489923,1349.5245813489923,1349.5245813489923,1349.5245813489923,1349.5245813489923,1349.5245813489923
400,2080.601086692545,2080.601086692545,2080.601086692545,2080.601086692545,2080.601086692545,2080.601086692545,2080.601086692545,2080.601086692545,2080.601086692545,2080.601086692545
401,768.4777568212144,768.4777568212144,768.4777568212144,768.4777568212144,768.4777568212144,768.4777568212144,768.4777568212144,768.4777568212144,768.4777568212144,768.4777568212144
402,2242.593888254114,2242.593888254114,2242.593888254114,2242.593888254114,2242.593888254114,2242.593888254114,2242.593888254114,2242.593888254114,2242.593888254114,2242.593888254114
403,1531.1772312057044,1531.1772312057044,1531.1772312057044,1531.1772312057044,1531.1772312057044,1531.1772312057044,1531.1772312057044,1531.1772312057044,1531.1772312057044,1531.1772312057044
404,2237.171887534202,2237.171887534202,2237.171887534202,2237.171887534202,2237.171887534202,2237.171887534202,2237.171887534202,2237.171887534202,2237.171887534202,2237.171887534202
405,3585.438006698013,3585.438006698013,3585.438006698013,3585.438006698013,3585.438006698013,3585.438006698013,3585.438006698013,3585.438006698013,3585.438006698013,3585.438006698013
406,2373.6834072936444,2373.6834072936444,2373.6834072936444,2373.6834072936444,2373.6834072936444,2373.6834072936444,2373.6834072936444,2373.6834072936444,2373.6834072936444,2373.6834072936444
407,1194.9227929324006,1194.9227929324006,1194.9227929324006,1194.9227929324006,1194.9227929324006,1194.9227929324006,1194.9227929324006,1194.9227929324006,1194.9227929324006,1194.9227929324006
408,3993.8019774643753,3993.8019774643753,3993.8019774643753,3993.8019774643753,3993.8019774643753,3993.8019774643753,3993.8019774643753,3993.8019774643753,3993.8019774643753,3993.8019774643753
409,1519.648561560208,1519.648561560208,1519.648561560208,1519.648561560208,1519.648561560208,1519.648561560208,1519.648561560208,1519.648561560208,1519.648561560208,1519.648561560208
410,1247.8652198588757,1247.8652198588757,1247.8652198588757,1247.8652198588757,1247.8652198588757,1247.8652198588757,1247.8652198588757,1247.8652198588757,1247.8652198588757,1247.8652198588757
411,2802.408349173914,2802.408349173914,2802.408349173914,2802.408349173914,2802.408349173914,2802.408349173914,2802.408349173914,2802.408349173914,2802.408349173914,2802.408349173914
412,4474.374228575475,4474.374228575475,4474.374228575475,4474.374228575475,4474.374228575475,4474.374228575475,4474.374228575475,4474.374228575475,4474.374228575475,4474.374228575475
413,1402.5436189998322,1402.5436189998322,1402.5436189998322,1402.5436189998322,1402.5436189998322,1402.5436189998322,1402.5436189998322,1402.5436189998322,1402.5436189998322,1402.5436189998322
414,5900.734405913574,5900.734405913574,5900.734405913574,5900.734405913574,5900.734405913574,5900.734405913574,5900.734405913574,5900.734405913574,5900.734405913574,5900.734405913574
415,1844.1342245790051,1844.1342245790051,1844.1342245790051,1844.1342245790051,1844.1342245790051,1844.1342245790051,1844.1342245790051,1844.1342245790051,1844.1342245790051,1844.1342245790051
416,2342.106039087871,2342.106039087871,2342.106039087871,2342.106039087871,2342.106039087871,2342.106039087871,2342.106039087871,2342.106039087871,2342.106039087871,2342.106039087871
417,4508.75717296799,4508.75717296799,4508.75717296799,4508.75717296799,4508.75717296799,4508.75717296799,4508.75717296799,4508.75717296799,4508.75717296799,4508.75717296799
418,1915.915988374987,1915.915988374987,1915.915988374987,1915.915988374987,1915.915988374987,1915.915988374987,1915.915988374987,1915.915988374987,1915.915988374987,1915.915988374987
419,1705.7943945748375,1705.7943945748375,1705.7943945748375,1705.7943945748375,1705.7943945748375,1705.7943945748375,1705.7943945748375,1705.7943945748375,1705.7943945748375,1705.7943945748375
420,998.9181653792518,998.9181653792518,998.9181653792518,998.9181653792518,998.9181653792518,998.9181653792518,998.9181653792518,998.9181653792518,998.9181653792518,998.9181653792518
421,1811.2418133628387,1811.2418133628387,1811.2418133628387,1811.2418133628387,1811.2418133628387,1811.2418133628387,1811.2418133628387,1811.2418133628387,1811.2418133628387,1811.2418133628387
422,3966.644438414778,3966.644438414778,3966.644438414778,3966.644438414778,3966.644438414778,3966.644438414778,3966.644438414778,3966.644438414778,3966.644438414778,3966.644438414778
423,1363.9496064499206,1363.9496064499206,1363.9496064499206,1363.9496064499206,1363.9496064499206,1363.9496064499206,1363.9496064499206,1363.9496064499206,1363.9496064499206,1363.9496064499206
424,1449.728060546601,1449.728060546601,1449.728060546601,1449.728060546601,1449.728060546601,1449.728060546601,1449.728060546601,1449.728060546601,1449.728060546601,1449.728060546601
425,1854.0470591659598,1854.0470591659598,1854.0470591659598,1854.0470591659598,1854.0470591659598,1854.0470591659598,1854.0470591659598,1854.0470591659598,1854.0470591659598,1854.0470591659598
426,3256.8352921356764,3256.8352921356764,3256.8352921356764,3256.8352921356764,3256.8352921356764,3256.8352921356764,3256.8352921356764,3256.8352921356764,3256.8352921356764,3256.8352921356764
427,3032.865240925157,3032.865240925157,3032.865240925157,3032.865240925157,3032.865240925157,3032.865240925157,3032.865240925157,3032.865240925157,3032.865240925157,3032.865240925157
428,1647.3933320365925,1647.3933320365925,1647.3933320365925,1647.3933320365925,1647.3933320365925,1647.3933320365925,1647.3933320365925,1647.3933320365925,1647.3933320365925,1647.3933320365925
429,3023.469579320161,3023.469579320161,3023.469579320161,3023.469579320161,3023.469579320161,3023.469579320161,3023.469579320161,3023.469579320161,3023.469579320161,3023.469579320161
430,2426.14897569468,2426.14897569468,2426.14897569468,2426.14897569468,2426.14897569468,2426.14897569468,2426.14897569468,2426.14897569468,2426.14897569468,2426.14897569468
431,4415.43373723024,4415.43373723024,4415.43373723024,4415.43373723024,4415.43373723024,4415.43373723024,4415.43373723024,4415.43373723024,4415.43373723024,4415.43373723024
432,1525.0784243555236,1525.0784243555236,1525.0784243555236,1525.0784243555236,1525.0784243555236,1525.0784243555236,1525.0784243555236,1525.0784243555236,1525.0784243555236,1525.0784243555236
433,2523.847200559858,2523.847200559858,2523.847200559858,2523.847200559858,2523.847200559858,2523.847200559858,2523.847200559858,2523.847200559858,2523.847200559858,2523.847200559858
434,1555.4289656567746,1555.4289656567746,1555.4289656567746,1555.4289656567746,1555.4289656567746,1555.4289656567746,1555.4289656567746,1555.4289656567746,1555.4289656567746,1555.4289656567746
435,2229.8902012563826,2229.8902012563826,2229.8902012563826,2229.8902012563826,2229.8902012563826,2229.8902012563826,2229.8902012563826,2229.8902012563826,2229.8902012563826,2229.8902012563826
436,4382.802227363114,4382.802227363114,4382.802227363114,4382.802227363114,4382.802227363114,4382.802227363114,4382.802227363114,4382.802227363114,4382.802227363114,4382.802227363114
437,2016.8643230172622,2016.8643230172622,2016.8643230172622,2016.8643230172622,2016.8643230172622,2016.8643230172622,2016.8643230172622,2016.8643230172622,2016.8643230172622,2016.8643230172622
438,1557.8198350148823,1557.8198350148823,1557.8198350148823,1557.8198350148823,1557.8198350148823,1557.8198350148823,1557.8198350148823,1557.8198350148823,1557.8198350148823,1557.8198350148823
439,1745.8589790033875,1745.8589790033875,1745.8589790033875,1745.8589790033875,1745.8589790033875,1745.8589790033875,1745.8589790033875,1745.8589790033875,1745.8589790033875,1745.8589790033875
440,2717.857171580809,2717.857171580809,2717.857171580809,2717.857171580809,2717.857171580809,2717.857171580809,2717.857171580809,2717.857171580809,2717.857171580809,2717.857171580809
441,1307.5106605011488,1307.5106605011488,1307.5106605011488,1307.5106605011488,1307.5106605011488,1307.5106605011488,1307.5106605011488,1307.5106605011488,1307.5106605011488,1307.5106605011488
442,1338.13942809556,1338.13942809556,1338.13942809556,1338.13942809556,1338.13942809556,1338.13942809556,1338.13942809556,1338.13942809556,1338.13942809556,1338.13942809556
443,1304.8855378150438,1304.8855378150438,1304.8855378150438,1304.8855378150438,1304.8855378150438,1304.8855378150438,1304.8855378150438,1304.8855378150438,1304.8855378150438,1304.8855378150438
444,3461.3555235284075,3461.3555235284075,3461.3555235284075,3461.3555235284075,3461.3555235284075,3461.3555235284075,3461.3555235284075,3461.3555235284075,3461.3555235284075,3461.3555235284075
445,2651.4424500292457,2651.4424500292457,2651.4424500292457,2651.4424500292457,2651.4424500292457,2651.4424500292457,2651.4424500292457,2651.4424500292457,2651.4424500292457,2651.4424500292457
446,835.4996936287209,835.4996936287209,835.4996936287209,835.4996936287209,835.4996936287209,835.4996936287209,835.4996936287209,835.4996936287209,835.4996936287209,835.4996936287209
447,3554.4690574045053,3554.4690574045053,3554.4690574045053,3554.4690574045053,3554.4690574045053,3554.4690574045053,3554.4690574045053,3554.4690574045053,3554.4690574045053,3554.4690574045053
448,3702.898756624051,3702.898756624051,3702.898756624051,3702.898756624051,3702.898756624051,3702.898756624051,3702.898756624051,3702.898756624051,3702.898756624051,3702.898756624051
449,2080.09114475384,2080.09114475384,2080.09114475384,2080.09114475384,2080.09114475384,2080.09114475384,2080.09114475384,2080.09114475384,2080.09114475384,2080.09114475384
450,1577.5553894690183,1577.5553894690183,1577.5553894690183,1577.5553894690183,1577.5553894690183,1577.5553894690183,1577.5553894690183,1577.5553894690183,1577.5553894690183,1577.5553894690183
451,1562.9247200780073,1562.9247200780073,1562.9247200780073,1562.9247200780073,1562.9247200780073,1562.9247200780073,1562.9247200780073,1562.9247200780073,1562.9247200780073,1562.9247200780073
452,3755.8953933081502,3755.8953933081502,3755.8953933081502,3755.8953933081502,3755.8953933081502,3755.8953933081502,3755.8953933081502,3755.8953933081502,3755.8953933081502,3755.8953933081502
453,1423.8928738774453,1423.8928738774453,1423.8928738774453,1423.8928738774453,1423.8928738774453,1423.8928738774453,1423.8928738774453,1423.8928738774453,1423.8928738774453,1423.8928738774453
454,2429.322019843399,2429.322019843399,2429.322019843399,2429.322019843399,2429.322019843399,2429.322019843399,2429.322019843399,2429.322019843399,2429.322019843399,2429.322019843399
455,3805.9027055488104,3805.9027055488104,3805.9027055488104,3805.9027055488104,3805.9027055488104,3805.9027055488104,3805.9027055488104,3805.9027055488104,3805.9027055488104,3805.9027055488104
456,5229.78111509193,5229.78111509193,5229.78111509193,5229.78111509193,5229.78111509193,5229.78111509193,5229.78111509193,5229.78111509193,5229.78111509193,5229.78111509193
457,2896.659901764584,2896.659901764584,2896.659901764584,2896.659901764584,2896.659901764584,2896.659901764584,2896.659901764584,2896.659901764584,2896.659901764584,2896.659901764584
458,1514.6880991191706,1514.6880991191706,1514.6880991191706,1514.6880991191706,1514.6880991191706,1514.6880991191706,1514.6880991191706,1514.6880991191706,1514.6880991191706,1514.6880991191706
459,2157.5603181731753,2157.5603181731753,2157.5603181731753,2157.5603181731753,2157.5603181731753,2157.5603181731753,2157.5603181731753,2157.5603181731753,2157.5603181731753,2157.5603181731753
460,1469.3007215172788,1469.3007215172788,1469.3007215172788,1469.3007215172788,1469.3007215172788,1469.3007215172788,1469.3007215172788,1469.3007215172788,1469.3007215172788,1469.3007215172788
461,4128.1357282642275,4128.1357282642275,4128.1357282642275,4128.1357282642275,4128.1357282642275,4128.1357282642275,4128.1357282642275,4128.1357282642275,4128.1357282642275,4128.1357282642275
462,3688.4485243775825,3688.4485243775825,3688.4485243775825,3688.4485243775825,3688.4485243775825,3688.4485243775825,3688.4485243775825,3688.4485243775825,3688.4485243775825,3688.4485243775825
463,1446.8661662465513,1446.8661662465513,1446.8661662465513,1446.8661662465513,1446.8661662465513,1446.8661662465513,1446.8661662465513,1446.8661662465513,1446.8661662465513,1446.8661662465513
464,6273.163990482126,6273.163990482126,6273.163990482126,6273.163990482126,6273.163990482126,6273.163990482126,6273.163990482126,6273.163990482126,6273.163990482126,6273.163990482126
465,1379.1407027955283,1379.1407027955283,1379.1407027955283,1379.1407027955283,1379.1407027955283,1379.1407027955283,1379.1407027955283,1379.1407027955283,1379.1407027955283,1379.1407027955283
